link,price,bedrooms,bathrooms,receptions,area,address,date,description,title,image
https://www.zoopla.co.uk//new-homes/details/54679496,"£760,000",3,2,NA,"1,003 sq. ft*","Banning Street, Royal Greenwich, London SE10",27th Mar 2020,"Take a virtual tour around this stunning development and discover your new home. This brand new home is ready to move into with a chain free move and complete with integrated appliances, wrap around balcony and an en suite to bedroom 1.",3 bed flat for sale,https://lid.zoocdn.com/354/255/6c6b6ca96577c52afc730d6316dca18862dd5098.jpg
https://www.zoopla.co.uk//for-sale/details/54679374,"£785,000",1,1,1,NA,"Vaughan Way, Wapping, London E1W",27th Mar 2020,"An exceptionally well-presented one bedroom apartment found in a prestigious new residential block in London Dock, Wapping. Built to high-specification and boasting a wealth of leisure amenities.",1 bed flat for sale,https://lid.zoocdn.com/354/255/9ba9c66d2e8b98a662c27d8650e92070c6819c55.jpg
https://www.zoopla.co.uk//for-sale/details/54679364,"£850,000",3,2,1,NA,"Upper Richmond Road West, London SW14",27th Mar 2020,This superb interior-designed property offers the perfect combination of period features and modern finishing.,3 bed flat for sale,https://lid.zoocdn.com/354/255/963b95558d700d48637e5ac3df491d1337fb4b8a.jpg
https://www.zoopla.co.uk//for-sale/details/54679344,"£470,000",1,1,1,NA,"The Botanist, Royal Eden Docks, Royal Docks E16",27th Mar 2020,"London developer Mount Anvil, in a joint venture partnership with ExCeL London, is delivering the exceptional Royal Eden Docks, E16. This will bring to life a new community and consists of studio, one, two and three-bedroom homes. Beautifully (truncated)",1 bed flat for sale,https://lid.zoocdn.com/354/255/909d6c0daee0264b669c3415ec210e067a510607.jpg
https://www.zoopla.co.uk//new-homes/details/54679336,"£678,000",3,2,1,NA,"The Botanist, Royal Eden Docks, Royal Docks E16",27th Mar 2020,"London developer Mount Anvil, in a joint venture partnership with ExCeL London, is delivering the exceptional Royal Eden Docks, E16. This will bring to life a new community and consists of studio, one, two and three-bedroom homes. Beautifully (truncated)",3 bed flat for sale,https://lid.zoocdn.com/354/255/909d6c0daee0264b669c3415ec210e067a510607.jpg
https://www.zoopla.co.uk//new-homes/details/54679340,"£610,000",2,2,1,NA,"The Botanist, Royal Eden Docks, Royal Docks E16",27th Mar 2020,"London developer Mount Anvil, in a joint venture partnership with ExCeL London, is delivering the exceptional Royal Eden Docks, E16. This will bring to life a new community and consists of studio, one, two and three-bedroom homes. Beautifully (truncated)",2 bed flat for sale,https://lid.zoocdn.com/354/255/a3561c5a2aa3efadcce049e053bd636fabe44651.jpg
https://www.zoopla.co.uk//new-homes/details/54679310,"£417,000",NA,1,1,NA,"The Botanist, Royal Eden Docks, Royal Docks E16",27th Mar 2020,"London developer Mount Anvil, in a joint venture partnership with ExCeL London, is delivering the exceptional Royal Eden Docks, E16. This will bring to life a new community and consists of studio, one, two and three-bedroom homes. Beautifully (truncated)",Studio for sale,https://lid.zoocdn.com/354/255/f328eac951797b839e6fccf4e565a63230bde926.jpg
https://www.zoopla.co.uk//for-sale/details/54679304,"£425,000",3,1,1,NA,"Joan Crescent, London SE9",27th Mar 2020,"Perfectly located under half A mile to Mottingham Train Station, this larger than average family home needs to be seen to be fully appreciated. Set back from the road and with a lovely green area at the front, the property boasts (truncated)",3 bed end terrace house for sale,https://lid.zoocdn.com/354/255/f0321c8aeb7bff49f24da5cd16a79779c2c55ef0.jpg
https://www.zoopla.co.uk//for-sale/details/54679260,POA,2,2,1,NA,"The Dumont, Albert Embankment, Lambeth, London SE1",27th Mar 2020,"Re sale, luxury 2 bedroom river facing apartment at the Dumont with parking and stunning views towards Parliament and London Eye, amenities and services include, concierge, porter, spa, gym, pool, residents lounge, bar, roof terrace, completion ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/d57d4fce66c9f385bae62fa513a52e2b662cc304.jpg
https://www.zoopla.co.uk//for-sale/details/49118100,"£240,000",1,1,1,NA,"Kingsdown Close, Bermondsey SE16",27th Mar 2020,"Being Sold by Online Auction Starting Bids from £240000 Buy it now option available Please call or visit Purplebricks Online Auctions for more information. Auction Ends 24/04/2020 at 12:00:00 Purple Bricks Online Auctions is a new, innovative and ...",1 bed flat for sale,https://lid.zoocdn.com/354/255/93bb63668d937a630cf472d94bb69a2ad12d53f1.jpg
https://www.zoopla.co.uk//for-sale/details/54679199,"£685,000",3,1,2,NA,"Fairway, London SW20",27th Mar 2020,"This spacious three double bedroom, End of terrace house with large West facing garden is located only 0.4 miles to Raynes Park Station and High Street. This is a fantastic blank canvas with potential to extend S.T.P.P is offered to the market with ...",3 bed end terrace house for sale,https://lid.zoocdn.com/354/255/e57fa48453f6cae6772279761e4f3d06592ef0d6.jpg
https://www.zoopla.co.uk//for-sale/details/54679189,"£210,000",1,1,1,NA,"Fiennes Close, Chadwell Heath, Romford RM8",27th Mar 2020,"Being offered for sale with no onward chain, is this one bedroom first floor maisonette. Its the perfect First Time purchase with a modern fitted kitchen and its own rear garden. The property has plenty of natural light and open space with all ...",1 bed maisonette for sale,https://lid.zoocdn.com/354/255/e68bc1f3969600e6d060d8f6037e8d1edec892a5.jpg
https://www.zoopla.co.uk//new-homes/details/54679111,"£800,000",2,1,1,726 sq. ft*,"25 Crossharbour Plaza, Canary Wharf, London E14",27th Mar 2020,"Just a 10 minute walk from Canary Wharf, this two bedroom apartment boasts a private terrace presenting breathtaking views of the city. Residents will benefit from an array of modern luxuries including high-end appliances and leisure facilities.",2 bed flat for sale,https://lid.zoocdn.com/354/255/ef1f681ffa1cbac16d8b8bc1e3518d09ea6e1557.jpg
https://www.zoopla.co.uk//new-homes/details/54679096,"£290,000",NA,1,1,NA,"Westgate House, Ealing W5",27th Mar 2020,"Presenting this spacious studio apartment located on the fifth floor and has 356 sq.ft* of internal space. Presenting to the market Westgate House - West London’s new landmark for luxury living, offering a fabulous choice of (truncated)",Studio for sale,https://lid.zoocdn.com/354/255/a19b316f131dd789a1de641fa04d33e743da096a.jpg
https://www.zoopla.co.uk//new-homes/details/54679051,"£620,000",2,2,1,743 sq. ft*,"Rectangular Building, City North, Finsbury Park, London N4",27th Mar 2020,Contract assignment. Selling at A loss. Two bed apartment on the 16th floor of the Rectangular Building of City North. Estimated completion August- September 2020,2 bed flat for sale,https://lid.zoocdn.com/354/255/4e691aa5b815a252bd46aef887fa61c11014bc51.jpg
https://www.zoopla.co.uk//for-sale/details/54679075,"£425,000",2,1,1,NA,"Dove Park, Pinner HA5",27th Mar 2020,"Spacious Two Bedroom Flat situated in the sought after development of Dove Park. Local shops, fine dining restaurants, bus routes and station are all within easy reach. Comprising lounge/dining room with doors to balcony, fitted kitchen, two double ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/58152d1c68ee531f87e4198146ca40ab3666a50d.jpg
https://www.zoopla.co.uk//for-sale/details/54679054,"£235,000",2,NA,NA,NA,"Ruxley Lane, West Ewell, Surrey KT19",27th Mar 2020,"**call us to arrange your virtual viewing** This well presented two double bedroom apartment is conveniently located within easy walking distance of local schools, shops and transport links. The property offers a modern kitchen with a range of white ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/b344d495357ad097046538d0404c1d0e94e2ab23.jpg
https://www.zoopla.co.uk//for-sale/details/54679042,"£399,950",2,1,1,NA,"Roxborough Avenue, Harrow-On-The-Hill, Harrow HA1",27th Mar 2020,"Well set on this sought after side road is this spacious 2 bedroom ground floor Apartment, situated in this popular development. The property boasts an impressive 23' x 11'2 double aspect lounge, fitted kitchen, re fitted bathroom with separate wc, 2 ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/5372e676468aa815d7ac9934edb7d3a7f30c6758.jpg
https://www.zoopla.co.uk//for-sale/details/54679041,"£425,000",3,2,2,NA,"Bromley Road, London SE6",27th Mar 2020,"A three bedroom split level maisonette that benefits from having a private entrance, 14'1 X 13'9 reception room, separate kitchen, family bathroom and en-suite shower room. Bromley Road is excellently located for both Bellingham and Beckenham Hill ...",3 bed maisonette for sale,https://lid.zoocdn.com/354/255/948c026eefec65d87d071ae988439385c3f05239.jpg
https://www.zoopla.co.uk//new-homes/details/54679011,"£850,000",1,1,1,550 sq. ft*,"8 Casson Square, Southbank, London SE1",27th Mar 2020,Contract assignment. Selling at A loss. In the 8 Casson Square development. One bed apartment. 16th floor,1 bed flat for sale,https://lid.zoocdn.com/354/255/207c9e7b82422a247bb42b6d998b2d9952fa6159.jpg
https://www.zoopla.co.uk//new-homes/details/48514738,"£790,000",3,2,1,NA,"The Lofts, Whitechapel E1",27th Mar 2020,"Brand new development. Three-bedroom, two-bathroom property for sale within the new development of The Lofts. With high specifications throughout, this first floor apartment benefits from 936 sq.ft* of internal space. The Lofts (truncated)",3 bed flat for sale,https://lid.zoocdn.com/354/255/cbdde90115b06391a5e5fb7973e88e4eb87623c3.jpg
https://www.zoopla.co.uk//for-sale/details/54678969,"£425,000",2,1,1,NA,"Stanmore, Middlesex HA7",27th Mar 2020,Grade II listed period cottage situated in the highly sought after Stanmore Hill Conservation Area. With two bedrooms and a private garden.,2 bed terraced house for sale,https://lid.zoocdn.com/354/255/bf9a636fb4c4ca935addae5cfd62ecb8815f2d48.jpg
https://www.zoopla.co.uk//new-homes/details/54678930,"£708,000",1,1,1,489 sq. ft*,"8 Casson Square, Southbank, London SE1",27th Mar 2020,Contract assignment. Selling at A loss. In the 8 Casson Square development. One bed apartment. 16th floor,1 bed flat for sale,https://lid.zoocdn.com/354/255/207c9e7b82422a247bb42b6d998b2d9952fa6159.jpg
https://www.zoopla.co.uk//for-sale/details/54161711,"£425,000",3,1,1,NA,"Oakdene Road, Orpington BR5",27th Mar 2020,"Take a look at this modern, very well presented, three bedroom semi detached family home, situated in the ever popular Poverest location, being convenient for St. Mary Cray & Petts Wood Stations, Orpington High Street and Nugent Shopping Centre. This ...",3 bed semi-detached house for sale,https://lid.zoocdn.com/354/255/9f49b5dab23960ef1ee5d4e684e034dd897b740c.jpg
https://www.zoopla.co.uk//for-sale/details/54678904,"£875,000",2,1,1,NA,"Warrington Crescent, London W9",27th Mar 2020,"Carter Jonas are delighted to market this charming two bedroomed flat. The apartment is situated in a well maintained Victorian building benefits from high ceilings, exposed brickwork, large sash windows overlooking beautiful (truncated)",2 bed flat for sale,https://lid.zoocdn.com/354/255/49c730db03c16ae26242f17fc68c365835729637.jpg
https://www.zoopla.co.uk//for-sale/details/54678873,"£525,000",3,2,1,NA,"Williams Way, Wembley HA0",27th Mar 2020,Located just a short distance from Sudbury Town tube station is this Three Bedroom flat. Internally the property having only been built less then Five years ago is presented in a modern and stunning condition. Internally you will also find that this ...,3 bed flat for sale,https://lid.zoocdn.com/354/255/a8fcd68dfdcc267eb409ad5e506eee3dc8e0bd40.jpg
https://www.zoopla.co.uk//for-sale/details/52898026,"£500,000",2,1,2,NA,"Newlands Park, London SE26",27th Mar 2020,*** virtual viewings available *** We can offer a virtual viewing on this property. Please proceed to our website as you normally would and book a viewing. Our Local Property Expert will be in contact shortly In a class of its own is this stunning ...,2 bed flat for sale,https://lid.zoocdn.com/354/255/3ce602292c5842e39571367ffe7829be21d5165d.jpg
https://www.zoopla.co.uk//for-sale/details/51506620,"£325,000",2,1,1,NA,"2 Wandle Road, Central Croydon CR0",27th Mar 2020,"** parking** ** central croydon** Stunning and larger than average two double bedroom third floor flat set within the modern 'Vertex' development in the heart of Croydon town centre, close to unrivalled transport links and amenities. The property ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/c74e5beeff21b8f7ef272b311b4beef9bd92424c.jpg
https://www.zoopla.co.uk//for-sale/details/54678763,"£415,000",3,2,2,NA,"Fernside Avenue, Feltham TW13",27th Mar 2020,"In our opinion a fantastic opportunity to purchase this three bedroom extended mid terrace house arranged over 3 floors and presented in excellent condition throughout. To the ground floor is a lounge, kitchen, bathroom, office and conservatory, to ...",3 bed terraced house for sale,https://lid.zoocdn.com/354/255/cd2a3bc9ac3f8acc94bf99983bbb9117440be517.jpg
https://www.zoopla.co.uk//for-sale/details/54678208,"£415,000",1,NA,NA,NA,"Pump House Crescent, Brentford TW8",27th Mar 2020,"Bright first floor apartment set in Masson House, part of the popular Kew Bridge West development. The apartment spans an approximate 525 square feet and is a short walk away from Kew Bridge Station.",1 bed flat for sale,https://lid.zoocdn.com/354/255/bc2e223c96f15b4b02a599d852c41e5e78933795.jpg
https://www.zoopla.co.uk//for-sale/details/54677934,"£1,150,000",5,1,2,NA,"Kings Road, Kingston Upon Thames KT2",27th Mar 2020,"A stunning 5 bedroom detached character property ideally located in this ever popular road just a short walk from Kingston town centre with its excellent range of shops, amenities, bus routes and mainline train station. Also within easy reach of ...",5 bed detached house for sale,https://lid.zoocdn.com/354/255/5ea46f275fc5c8b30c3dcb1a2773d76bed672563.jpg
https://www.zoopla.co.uk//new-homes/details/54677917,"£2,020,000",3,NA,NA,NA,"Postmark, Mount Pleasant, London WC1X",26th Mar 2020,Stylish and modern ninth floor apartment ready to move in end of the year with selected incentives available. Please enquire for further details.,3 bed flat for sale,https://lid.zoocdn.com/354/255/af62d1f63ea23f5d6cd952a98d03645999b0f8d8.jpg
